"Format","MoTeC CSV File",,,"Workbook","Base"
"0.0","356.53","0","100.00","0.00","0.04"
"0.0","356.53","0","100.00","0.00","0.03"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.01"
"0.0","356.53","0","100.00","0.00","0.00"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.05"
"0.0","356.53","0","100.00","0.00","-0.05"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.05"
"0.0","356.53","0","100.00","0.00","-0.05"
"0.0","356.53","0","100.00","0.00","-0.05"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.04"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.03"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.02"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.01"
"0.0","356.53","0","100.00","0.00","-0.00"
"0.0","356.53","0","100.00","0.00","-0.00"
"0.0","356.53","0","100.00","0.00","-0.00"
"0.0","356.53","0","100.00","0.00","0.00"
"0.0","356.53","0","100.00","0.00","0.00"
"0.0","356.53","0","100.00","0.00","0.00"
"0.0","356.53","0","100.00","0.00","0.00"
"0.0","356.53","0","100.00","0.00","0.01"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.02"
"0.0","356.53","0","100.00","0.00","0.03"
"0.0","356.53","0","100.00","0.00","0.04"
"0.0","356.53","0","100.00","0.00","0.06"
"0.0","356.53","0","100.00","0.00","0.06"
"0.0","356.53","0","100.00","0.00","0.07"
"0.0","356.53","0","100.00","2.91","0.07"
"0.0","356.53","0","100.00","7.94","0.07"
"0.0","356.53","1","100.00","14.87","0.06"
"0.3","356.53","1","29.81","22.44","0.05"
"0.2","356.53","1","0.00","30.60","0.03"
"0.7","356.53","1","0.00","37.61","-0.01"
"1.3","356.54","1","0.00","42.79","-0.06"
"1.8","356.57","1","0.00","45.80","-0.09"
"2.4","356.60","1","0.00","48.43","-0.11"
"3.0","356.64","1","0.00","50.78","-0.12"
"3.6","356.69","1","0.00","50.83","-0.12"
"4.2","356.75","1","0.00","49.62","-0.10"
"4.7","356.81","1","0.00","46.58","-0.06"
"5.3","356.89","1","0.00","41.31","0.00"
"5.7","356.97","1","0.00","34.33","0.08"
"6.0","357.06","1","0.00","29.17","0.17"
"6.4","357.16","1","0.00","28.61","0.27"
"6.7","357.26","1","0.00","28.66","0.34"
"7.0","357.36","1","0.00","32.23","0.38"
"7.5","357.47","1","0.00","40.76","0.40"
"8.0","357.59","1","0.00","46.73","0.43"
"8.6","357.72","1","0.00","52.31","0.48"
"9.2","357.85","1","0.00","55.39","0.55"
"9.9","358.00","1","0.00","58.69","0.61"
"10.6","358.15","1","0.00","62.22","0.67"
"11.4","358.32","1","0.00","65.72","0.73"
"12.2","358.50","1","0.00","69.32","0.80"
"13.0","358.69","1","0.00","72.58","0.86"
"13.9","358.90","1","0.00","74.25","0.93"
"14.8","359.12","1","0.00","76.03","0.99"
"15.7","359.35","1","0.00","78.67","1.05"
"16.7","359.60","1","0.00","79.88","1.09"
"17.6","359.85","1","0.00","82.24","1.12"
"18.5","360.13","1","0.00","83.28","1.12"
"19.4","360.42","1","0.00","83.28","1.11"
"20.3","360.72","1","0.00","83.21","1.09"
"21.2","361.04","1","0.00","83.11","1.07"
"22.2","361.37","1","0.00","83.03","1.06"
"23.1","361.71","1","0.00","83.03","1.06"
"24.1","362.07","1","0.00","82.52","1.07"
"25.0","362.45","1","0.00","80.10","1.08"
"25.9","362.83","1","0.00","75.39","1.10"
"26.8","363.23","1","0.00","68.71","1.13"
"27.5","363.65","1","0.00","65.75","1.17"
"28.2","364.07","1","0.00","65.94","1.23"
"29.0","364.50","1","0.00","67.42","1.28"
"29.8","364.94","1","0.00","68.78","1.33"
"30.6","365.40","1","0.00","68.80","1.36"
"31.5","365.86","1","0.00","68.75","1.35"
"32.3","366.34","1","0.00","68.80","1.31"
"33.1","366.83","1","0.00","69.12","1.23"
"34.0","367.33","1","0.00","72.36","1.13"
"34.9","367.84","1","0.00","76.18","0.99"
"35.9","368.36","1","0.00","78.18","0.81"
"37.0","368.90","1","0.00","78.37","0.58"
"38.1","369.45","1","0.00","78.37","0.30"
"39.2","370.03","1","0.00","78.22","-0.02"
"40.2","370.61","1","0.00","77.41","-0.32"
"41.2","371.22","1","0.00","75.68","-0.60"
"42.2","371.83","1","0.00","74.99","-0.79"
"43.2","372.47","1","0.00","74.92","-0.93"
"44.3","373.13","1","0.00","74.82","-1.02"
"45.4","373.81","1","0.00","74.45","-1.11"
"46.4","374.50","1","0.00","72.82","-1.18"
"47.4","375.22","1","0.00","70.75","-1.24"
"48.3","375.95","1","0.00","67.27","-1.28"
"49.2","376.70","1","0.00","62.98","-1.30"
"50.0","377.46","1","0.00","59.83","-1.29"
"50.8","378.24","1","0.00","56.30","-1.27"
"51.5","379.04","1","0.00","52.92","-1.28"
"52.2","379.85","1","0.00","50.21","-1.32"
"52.8","380.67","1","0.00","47.35","-1.38"
"53.3","381.51","1","0.00","45.25","-1.43"
"53.8","382.36","1","0.00","44.12","-1.45"
"54.3","383.21","1","0.00","42.54","-1.46"
"54.8","384.08","1","0.00","39.48","-1.46"
"55.2","384.94","1","0.00","37.09","-1.48"
"55.3","385.81","1","0.00","35.91","-1.55"
"55.3","386.67","1","0.00","36.03","-1.65"
"55.2","387.54","1","0.00","39.68","-1.68"
"55.1","388.41","1","0.00","45.70","-1.62"
"55.1","389.27","1","0.00","49.15","-1.51"
"55.1","390.14","1","0.00","50.18","-1.41"
"55.0","391.01","1","0.00","51.49","-1.39"
"54.9","391.88","1","0.00","53.34","-1.41"
"54.8","392.74","1","0.00","56.33","-1.42"
"54.9","393.61","1","0.00","60.72","-1.40"
"55.1","394.47","1","0.00","65.40","-1.35"
"55.2","395.34","1","0.00","68.56","-1.29"
"55.2","396.21","1","0.00","69.79","-1.24"
"55.1","397.08","1","0.00","70.04","-1.22"
"55.1","397.95","1","0.00","70.04","-1.22"
"55.1","398.82","1","0.00","69.94","-1.22"
"56.4","399.69","1","0.00","70.04","-1.21"
"57.7","400.59","1","0.00","70.04","-1.19"
"58.3","401.50","1","0.00","70.04","-1.19"
"59.3","402.43","1","0.00","70.04","-1.19"
"60.4","403.37","1","0.00","71.20","-1.15"
"61.3","404.33","1","0.00","72.68","-1.06"
"62.3","405.30","1","0.00","73.81","-0.98"
"63.5","406.29","1","0.00","74.99","-0.94"
"64.4","407.29","1","0.00","77.14","-0.94"
"65.5","408.32","1","0.00","80.27","-0.97"
"66.7","409.36","1","0.00","87.67","-1.01"
"68.0","410.42","1","0.00","92.97","-1.01"
"69.4","411.50","1","0.00","98.62","-0.96"
"70.8","412.61","1","0.00","100.00","-0.85"
"72.4","413.74","1","0.00","100.00","-0.75"
"74.0","414.90","1","0.00","100.00","-0.70"
"75.5","416.08","1","0.00","100.00","-0.69"
"76.9","417.29","1","0.00","100.00","-0.70"
"78.4","418.53","1","0.00","100.00","-0.66"
"79.8","419.79","1","0.00","100.00","-0.55"
"81.3","421.08","1","0.00","100.00","-0.41"
"82.8","422.41","1","0.00","100.00","-0.33"
"84.2","423.76","1","0.00","100.00","-0.33"
"85.6","425.14","1","0.00","100.00","-0.36"
"87.0","426.56","1","0.00","100.00","-0.37"
"88.4","428.02","1","0.00","100.00","-0.33"
"89.9","429.52","1","0.00","100.00","-0.27"
"91.2","431.07","1","0.00","100.00","-0.23"
"92.5","432.65","1","0.00","100.00","-0.21"
"94.0","434.26","1","0.00","100.00","-0.19"
"95.3","435.89","1","0.00","100.00","-0.19"
"96.6","437.55","1","0.00","100.00","-0.21"
"97.9","439.23","1","0.00","100.00","-0.23"
"99.2","440.94","1","0.00","100.00","-0.22"
"100.4","442.67","1","0.00","100.00","-0.18"
"101.7","444.42","1","0.00","100.00","-0.15"
"102.9","446.20","1","0.00","100.00","-0.13"
"104.1","447.99","1","0.00","100.00","-0.13"
"104.6","449.81","0","0.00","100.00","-0.13"
"104.6","451.63","2","0.00","100.00","-0.13"
"105.9","453.47","2","0.00","100.00","-0.12"
"106.9","455.33","2","0.00","100.00","-0.10"
"107.9","457.20","2","0.00","100.00","-0.07"
"109.0","459.10","2","0.00","100.00","-0.05"
"110.0","461.02","2","0.00","100.00","-0.06"
"111.0","462.95","2","0.00","100.00","-0.11"
"111.9","464.91","2","0.00","100.00","-0.16"
"112.7","466.88","2","0.00","100.00","-0.15"
"113.9","468.87","2","0.00","100.00","-0.08"
"115.0","470.89","2","0.00","100.00","-0.04"
"115.9","472.92","2","0.00","100.00","-0.03"
"116.9","474.91","2","0.00","100.00","-0.02"
"117.9","476.86","2","0.00","100.00","0.02"
"118.9","478.83","2","0.00","100.00","0.04"
"119.9","480.80","2","0.00","100.00","0.05"
"121.0","482.79","2","0.00","100.00","0.04"
"122.1","484.78","2","0.00","100.00","0.04"
"123.0","486.78","2","0.00","100.00","0.04"
"124.0","488.79","2","0.00","100.00","0.04"
"124.9","490.81","2","0.00","100.00","0.05"
"125.9","492.83","2","0.00","100.00","0.03"
"127.0","494.86","2","0.00","100.00","0.02"
"128.0","496.90","2","0.00","100.00","0.00"
"129.0","498.95","2","0.00","100.00","0.01"
"130.0","501.00","2","0.00","100.00","0.02"
"130.9","503.05","2","0.00","100.00","0.03"
"131.9","505.12","2","0.00","100.00","0.02"
"132.8","507.18","2","0.00","100.00","0.02"
"133.8","509.25","2","0.00","100.00","0.02"
"134.8","511.33","2","0.00","100.00","0.02"
"135.7","513.41","2","0.00","100.00","0.02"
"136.6","515.50","2","0.00","100.00","0.01"
"137.5","517.59","2","0.00","100.00","0.01"
"138.4","519.68","2","0.00","100.00","0.02"
"138.3","521.78","3","0.00","100.00","0.02"
"139.1","523.81","3","0.00","100.00","0.02"
"139.9","525.84","3","0.00","100.00","0.02"
"140.8","527.86","3","0.00","100.00","0.02"
"141.6","529.87","3","0.00","100.00","0.01"
"142.4","531.88","3","0.00","100.00","-0.00"
"143.2","533.88","3","0.00","100.00","0.00"
"144.0","535.88","3","0.00","100.00","0.02"
"144.8","537.88","3","0.00","100.00","0.03"
"145.6","539.88","3","0.00","100.00","0.03"
"146.4","541.87","3","0.00","100.00","0.03"
"147.2","543.87","3","0.00","100.00","0.02"
"148.0","545.86","3","0.00","100.00","0.01"
"148.8","547.86","3","0.00","100.00","0.01"
"149.6","549.85","3","0.00","100.00","0.01"
"150.4","551.85","3","0.00","100.00","0.02"
"151.1","553.85","3","0.00","100.00","0.04"
"151.9","555.86","3","0.00","100.00","0.06"
"152.7","557.86","3","0.00","100.00","0.09"
"153.4","559.87","3","0.00","100.00","0.09"
"154.2","561.89","3","0.00","100.00","0.10"
"154.9","563.91","3","0.00","100.00","0.11"
"155.7","565.93","3","0.00","100.00","0.14"
"156.4","567.96","3","0.00","100.00","0.19"
"157.2","569.99","3","0.00","100.00","0.22"
"157.9","572.03","3","0.00","100.00","0.21"
"158.7","574.06","3","0.00","100.00","0.21"
"159.4","576.10","3","0.00","100.00","0.23"
"160.1","578.13","3","0.00","100.00","0.26"
"160.8","580.18","3","0.00","100.00","0.30"
"161.5","582.23","3","0.00","97.36","0.33"
"162.2","584.30","3","0.00","92.80","0.31"
"162.8","586.38","3","0.00","90.55","0.25"
"163.4","588.47","3","0.00","88.61","0.19"
"163.9","590.57","3","0.00","85.13","0.18"
"164.4","592.68","3","0.00","81.92","0.22"
"164.9","594.80","3","0.00","80.47","0.25"
"165.3","596.93","3","0.00","80.25","0.25"
"165.7","599.06","3","0.00","80.10","0.26"
"166.2","601.21","3","0.00","79.56","0.26"
"166.6","603.37","3","0.00","79.36","0.27"
"167.0","605.54","3","0.00","79.36","0.27"
"167.4","607.73","3","0.00","79.48","0.25"
"167.8","609.92","3","0.00","79.48","0.23"
"168.2","612.12","3","0.00","79.04","0.23"
"168.6","614.34","3","0.00","77.63","0.25"
"169.0","616.57","3","0.00","75.68","0.26"
"169.3","618.81","3","0.00","74.25","0.26"
"169.7","621.06","3","0.00","73.07","0.24"
"169.9","623.33","3","0.00","72.16","0.22"
"169.9","625.60","4","0.00","70.16","0.22"
"170.2","627.89","4","0.00","69.05","0.22"
"170.4","630.18","4","0.00","69.12","0.19"
"170.7","632.49","4","0.00","69.32","0.16"
"171.0","634.80","4","0.00","71.57","0.14"
"171.3","637.12","4","0.00","73.83","0.17"
"171.6","639.45","4","0.00","76.25","0.21"
"171.9","641.79","4","0.00","78.47","0.24"
"172.3","644.14","4","0.00","80.42","0.24"
"172.7","646.50","4","0.00","83.50","0.22"
"173.1","648.87","4","0.00","85.55","0.20"
"173.5","651.25","4","0.00","86.58","0.20"
"174.0","653.64","4","0.00","86.73","0.22"
"174.4","656.04","4","0.00","86.73","0.23"
"174.9","658.45","4","0.00","86.68","0.24"
"175.3","660.86","4","0.00","86.66","0.24"
"175.7","663.29","4","0.00","86.66","0.23"
"176.1","665.73","4","0.00","86.66","0.22"
"176.6","668.18","4","0.00","86.66","0.22"
"177.0","670.64","4","0.00","86.76","0.23"
"177.4","673.11","4","0.00","86.73","0.23"
"177.8","675.58","4","0.00","86.95","0.22"
"178.3","678.07","4","0.00","87.03","0.22"
"178.7","680.57","4","0.00","87.60","0.22"
"179.1","683.07","4","0.00","88.21","0.21"
"179.6","685.57","4","0.00","88.21","0.20"
"180.0","688.08","4","0.00","88.21","0.19"
"180.4","690.60","4","0.00","88.21","0.18"
"180.8","693.12","4","0.00","87.60","0.18"
"181.2","695.65","4","0.00","86.58","0.18"
"181.6","698.18","4","0.00","86.58","0.20"
"182.0","700.72","4","0.00","86.58","0.21"
"182.5","703.27","4","0.00","86.46","0.20"
"182.8","705.82","4","0.00","86.58","0.19"
"183.2","708.37","4","0.00","86.58","0.18"
"183.6","710.93","4","0.00","86.58","0.18"
"184.0","713.50","4","0.00","86.46","0.18"
"184.4","716.07","4","0.00","86.58","0.17"
"184.8","718.65","4","0.00","86.58","0.16"
"185.2","721.23","4","0.00","86.49","0.15"
"185.6","723.82","4","0.00","86.58","0.14"
"186.0","726.42","4","0.00","86.58","0.15"
"186.4","729.02","4","0.00","86.46","0.14"
"186.8","731.63","4","0.00","86.46","0.13"
"187.1","734.24","4","0.00","85.67","0.13"
"187.5","736.86","4","0.00","81.26","0.12"
"187.8","739.47","4","0.00","64.81","0.12"
"187.8","742.09","4","9.71","41.45","0.10"
"187.2","744.71","4","18.62","23.35","0.09"
"186.2","747.31","4","28.09","12.40","0.06"
"184.8","749.89","4","35.82","6.36","0.03"
"183.0","752.45","4","42.96","3.70","0.01"
"181.1","754.99","4","47.38","0.17","0.00"
"179.0","757.49","4","51.67","0.00","0.01"
"176.8","759.96","4","54.34","0.00","0.01"
"174.4","762.40","4","55.63","0.00","0.00"
"172.1","764.81","4","56.68","0.00","-0.00"
"169.8","767.18","4","55.25","0.00","-0.01"
"167.5","769.52","4","54.10","0.00","-0.00"
"165.2","771.83","4","52.77","0.00","0.00"
"163.0","774.11","4","51.96","0.00","-0.00"
"160.9","776.36","4","52.20","0.00","-0.00"
"158.7","778.57","4","53.39","0.00","-0.01"
"156.4","780.76","4","53.53","0.00","-0.01"
"154.3","782.92","4","53.15","0.00","-0.01"
"152.0","785.04","4","52.34","0.00","-0.02"
"149.9","787.14","4","51.63","0.00","-0.02"
"147.8","789.20","4","50.15","0.00","-0.02"
"145.7","791.24","4","48.58","0.00","-0.03"
"143.7","793.25","4","47.86","0.00","-0.03"
"141.7","795.23","4","47.67","0.00","-0.03"
"139.9","797.18","3","47.58","0.00","-0.01"
"137.7","799.11","3","46.86","0.00","0.01"
"135.7","801.01","3","45.44","0.00","0.02"
"133.8","802.88","3","44.16","0.00","0.01"
"131.9","804.72","3","42.63","0.00","0.01"
"130.1","806.54","3","41.53","0.00","0.02"
"128.3","808.34","3","40.34","0.00","0.03"
"126.5","810.10","3","39.06","0.00","0.03"
"124.8","811.85","3","38.15","0.00","0.03"
"123.2","813.57","3","36.67","0.00","0.03"
"121.6","815.27","3","33.10","0.00","0.03"
"120.2","816.95","3","27.86","0.00","0.03"
"118.9","818.61","3","24.43","0.00","0.03"
"117.7","820.25","3","22.48","0.00","0.02"
"116.6","821.88","3","20.10","0.00","0.01"
"115.6","823.50","3","18.67","0.00","-0.01"
"114.7","825.09","3","17.76","0.00","-0.02"
"113.8","826.68","3","16.95","0.00","-0.03"
"112.9","828.25","3","15.67","0.00","-0.04"
"112.0","829.81","3","14.19","0.00","-0.05"
"111.2","831.36","3","13.48","0.00","-0.06"
"110.4","832.90","3","13.33","0.00","-0.06"
"109.8","834.42","0","13.81","75.00","-0.05"
"108.9","835.94","2","16.05","0.00","-0.03"
"107.8","837.43","2","19.43","0.00","-0.02"
"106.8","838.91","2","23.29","0.00","-0.02"
"105.5","840.38","2","25.28","0.00","-0.02"
"104.3","841.82","2","24.90","0.00","-0.03"
"103.1","843.24","2","22.44","0.00","-0.06"
"102.0","844.65","2","17.48","0.00","-0.11"
"101.1","846.04","2","11.81","0.00","-0.22"
"100.4","847.41","2","4.77","0.00","-0.38"
"99.9","848.78","2","1.10","0.00","-0.55"
"99.5","850.14","2","0.00","0.00","-0.71"
"99.1","851.49","2","0.00","0.89","-0.82"
"98.7","852.83","2","0.00","2.15","-0.90"
"98.3","854.17","2","0.00","5.60","-0.98"
"97.9","855.51","2","0.00","7.03","-1.04"
"97.7","856.84","2","0.00","10.31","-1.09"
"97.4","858.16","2","0.00","12.55","-1.11"
"97.2","859.49","2","0.00","12.90","-1.12"
"97.0","860.81","2","0.00","15.98","-1.13"
"96.9","862.12","2","0.00","20.59","-1.14"
"96.7","863.44","2","0.00","24.27","-1.15"
"96.9","864.75","2","0.00","27.69","-1.13"
"96.9","866.07","2","0.00","31.25","-1.07"
"97.0","867.38","2","0.00","36.94","-1.00"
"97.2","868.70","2","0.00","38.40","-0.94"
"97.5","870.02","2","0.00","39.24","-0.91"
"97.7","871.33","2","0.00","39.73","-0.93"
"97.9","872.65","2","0.00","39.65","-0.98"
"98.2","873.97","2","0.00","36.89","-1.02"
"98.3","875.29","2","0.00","28.31","-1.06"
"98.3","876.61","2","0.00","20.67","-1.10"
"98.2","877.92","2","0.00","14.72","-1.14"
"98.1","879.24","2","0.00","9.77","-1.15"
"97.9","880.55","2","0.00","8.58","-1.13"
"97.4","881.86","2","0.00","8.48","-1.07"
"97.2","883.16","2","0.00","8.71","-1.01"
"96.9","884.47","2","0.00","8.63","-1.00"
"96.6","885.78","2","0.00","8.24","-1.03"
"96.4","887.08","2","0.00","7.69","-1.09"
"96.0","888.39","2","0.00","7.15","-1.17"
"95.7","889.69","2","0.00","6.78","-1.26"
"95.4","891.00","2","0.00","6.66","-1.35"
"95.1","892.31","2","0.00","6.83","-1.38"
"94.7","893.62","2","0.00","7.50","-1.33"
"94.4","894.93","2","0.00","7.94","-1.26"
"94.1","896.24","2","0.00","8.58","-1.24"
"93.8","897.56","2","0.00","8.43","-1.31"
"93.5","898.88","2","0.00","7.74","-1.43"
"93.2","900.20","2","0.00","6.54","-1.56"
"92.8","901.52","2","0.00","5.10","-1.65"
"92.4","902.84","2","0.00","4.17","-1.67"
"91.9","904.14","2","0.00","3.77","-1.61"
"91.5","905.44","2","0.00","3.97","-1.51"
"91.1","906.73","2","0.00","6.24","-1.45"
"90.8","908.01","2","0.00","7.69","-1.43"
"90.5","909.30","2","0.00","8.61","-1.44"
"90.2","910.57","2","0.00","10.38","-1.45"
"89.9","911.85","2","0.00","11.12","-1.43"
"89.6","913.13","2","0.00","11.02","-1.42"
"89.4","914.40","2","0.00","12.60","-1.43"
"89.2","915.68","2","0.00","16.87","-1.44"
"89.0","916.96","2","0.00","21.33","-1.45"
"88.9","918.24","2","0.00","24.07","-1.44"
"89.0","919.54","2","0.00","30.43","-1.43"
"89.0","920.84","2","0.00","39.56","-1.43"
